열차번호,호선,방향,역사명,급행코드,도착역,예정시간,실제시간,지연시간(분)
3035,3,DOWN,신사,0,오금,2025-05-29 07:39:00,2025-05-29 07:42:01,3.0166666666666666
3037,3,DOWN,금호,0,오금,2025-05-29 07:36:30,2025-05-29 07:42:01,5.516666666666667
416,1,UP,노량진,0,청량리,2025-05-29 07:41:30,2025-05-29 07:42:01,0.5166666666666667
8031,8,DOWN,남위례,0,모란,2025-05-29 07:50:20,2025-05-29 07:42:02,-8.3
55,1,DOWN,덕계,0,인천,2025-05-29 07:43:00,2025-05-29 07:42:03,-0.95
3049,3,DOWN,무악재,0,오금,2025-05-29 07:41:30,2025-05-29 07:42:03,0.55
37,1,DOWN,구로,0,인천,2025-05-29 07:39:30,2025-05-29 07:42:03,2.55
37,1,DOWN,오류동,0,인천,2025-05-29 07:47:00,2025-05-29 07:42:03,-4.95
7024,7,UP,도봉산,0,도봉산,2025-05-29 07:41:30,2025-05-29 07:42:05,0.5833333333333334
7042,7,UP,총신대입구(이수),0,장암,2025-05-29 07:41:50,2025-05-29 07:42:05,0.25
7034,7,UP,어린이대공원(세종대),0,장암,2025-05-29 07:41:30,2025-05-29 07:42:05,0.5833333333333334
4530,4,UP,산본,0,불암산,2025-05-29 07:42:30,2025-05-29 07:42:05,-0.4166666666666667
4540,4,UP,정왕,0,불암산,2025-05-29 07:41:30,2025-05-29 07:42:05,0.5833333333333334
14,1,UP,월계,0,동두천,2025-05-29 07:39:30,2025-05-29 07:42:05,2.5833333333333335
4422,4,UP,총신대입구(이수),0,불암산,2025-05-29 07:39:30,2025-05-29 07:42:06,2.6
7066,7,UP,부평구청,0,도봉산,2025-05-29 07:42:30,2025-05-29 07:42:06,-0.4
7060,7,UP,춘의,0,도봉산,2025-05-29 07:41:40,2025-05-29 07:42:06,0.43333333333333335
7062,7,UP,부천시청,0,도봉산,2025-05-29 07:42:00,2025-05-29 07:42:06,0.1
610,1,UP,안양,0,광운대,2025-05-29 07:40:00,2025-05-29 07:42:07,2.1166666666666667
4426,4,UP,정부과천청사,0,불암산,2025-05-29 07:42:00,2025-05-29 07:42:07,0.11666666666666667
4529,4,DOWN,신용산,0,오이도,2025-05-29 07:39:00,2025-05-29 07:42:08,3.1333333333333333
3065,3,DOWN,대곡,0,오금,2025-05-29 07:42:30,2025-05-29 07:42:09,-0.35
4025,4,DOWN,한성대입구,0,사당,2025-05-29 07:35:00,2025-05-29 07:42:09,7.15
4532,4,UP,반월,0,불암산,2025-05-29 07:42:30,2025-05-29 07:42:10,-0.3333333333333333
5543,5,DOWN,여의나루,0,마천,2025-05-29 07:42:00,2025-05-29 07:42:13,0.21666666666666667
29,1,DOWN,간석,0,인천,2025-05-29 07:41:30,2025-05-29 07:42:13,0.7166666666666667
5035,5,DOWN,김포공항,0,하남검단산,2025-05-29 07:42:10,2025-05-29 07:42:13,0.05
5533,5,DOWN,강동,0,마천,2025-05-29 07:42:10,2025-05-29 07:42:13,0.05
5529,5,DOWN,거여,0,마천,2025-05-29 07:42:30,2025-05-29 07:42:13,-0.2833333333333333
5031,5,DOWN,목동,0,상일동,2025-05-29 07:42:40,2025-05-29 07:42:13,-0.45
5545,5,DOWN,영등포구청,0,마천,2025-05-29 07:43:20,2025-05-29 07:42:13,-1.1166666666666667
421,1,DOWN,남영,0,서동탄,2025-05-29 07:41:00,2025-05-29 07:42:13,1.2166666666666666
5539,5,DOWN,동대문역사문화공원,0,마천,2025-05-29 07:41:00,2025-05-29 07:42:13,1.2166666666666666
8039,8,DOWN,천호(풍납토성),0,모란,2025-05-29 07:49:40,2025-05-29 07:42:15,-7.416666666666667
59,1,DOWN,보산,0,부평,2025-05-29 07:42:00,2025-05-29 07:42:15,0.25
7065,7,DOWN,건대입구,0,온수,2025-05-29 07:41:40,2025-05-29 07:42:16,0.6
7073,7,DOWN,먹골,0,온수,2025-05-29 07:41:10,2025-05-29 07:42:16,1.1
7069,7,DOWN,용마산,0,온수,2025-05-29 07:42:30,2025-05-29 07:42:16,-0.23333333333333334
7033,7,DOWN,산곡,0,석남,2025-05-29 07:40:30,2025-05-29 07:42:16,1.7666666666666666
7035,7,DOWN,삼산체육관,0,석남,2025-05-29 07:38:00,2025-05-29 07:42:16,4.266666666666667
7043,7,DOWN,까치울,0,석남,2025-05-29 07:40:00,2025-05-29 07:42:16,2.2666666666666666
7041,7,DOWN,춘의,0,석남,2025-05-29 07:41:20,2025-05-29 07:42:16,0.9333333333333333
7063,7,DOWN,청담,0,석남,2025-05-29 07:42:20,2025-05-29 07:42:16,-0.06666666666666667
7075,7,DOWN,공릉(서울산업대입구),0,석남,2025-05-29 07:41:50,2025-05-29 07:42:16,0.43333333333333335
6037,6,DOWN,상수,0,봉화산,2025-05-29 07:41:10,2025-05-29 07:42:19,1.15
6033,6,DOWN,녹사평,0,봉화산,2025-05-29 07:41:00,2025-05-29 07:42:19,1.3166666666666667
6031,6,DOWN,청구,0,신내,2025-05-29 07:42:30,2025-05-29 07:42:19,-0.18333333333333332
6025,6,DOWN,화랑대(서울여대입구),0,봉화산,2025-05-29 07:42:40,2025-05-29 07:42:20,-0.3333333333333333
618,1,UP,성환,0,구로,2025-05-29 07:43:30,2025-05-29 07:42:20,-1.1666666666666667
3057,3,DOWN,지축,0,오금,2025-05-29 07:42:00,2025-05-29 07:42:21,0.35
8035,8,DOWN,송파,0,모란,2025-05-29 07:50:50,2025-05-29 07:42:22,-8.466666666666667
3064,3,UP,경복궁,0,대화,2025-05-29 07:41:30,2025-05-29 07:42:22,0.8666666666666667
4534,4,UP,한대앞,0,불암산,2025-05-29 07:42:30,2025-05-29 07:42:22,-0.13333333333333333
3072,3,UP,압구정,0,대화,2025-05-29 07:42:30,2025-05-29 07:42:23,-0.11666666666666667
39,1,DOWN,대방,0,인천,2025-05-29 07:41:30,2025-05-29 07:42:23,0.8833333333333333
420,1,UP,금천구청,0,청량리,2025-05-29 07:42:30,2025-05-29 07:42:23,-0.11666666666666667
5042,5,UP,천호(풍납토성),0,방화,2025-05-29 07:41:30,2025-05-29 07:42:23,0.8833333333333333
5516,5,UP,마포,0,방화,2025-05-29 07:42:00,2025-05-29 07:42:23,0.38333333333333336
5522,5,UP,답십리,0,방화,2025-05-29 07:41:30,2025-05-29 07:42:23,0.8833333333333333
424,1,UP,의왕,0,동묘앞,2025-05-29 07:42:30,2025-05-29 07:42:23,-0.11666666666666667
604,1,UP,동대문,0,광운대,2025-05-29 07:34:30,2025-05-29 07:42:23,7.883333333333334
5032,5,UP,을지로4가,0,방화,2025-05-29 07:42:10,2025-05-29 07:42:23,0.21666666666666667
8029,8,DOWN,단대오거리,0,모란,2025-05-29 07:51:20,2025-05-29 07:42:23,-8.95
3070,3,UP,옥수,0,구파발,2025-05-29 07:41:00,2025-05-29 07:42:23,1.3833333333333333
5518,5,UP,광화문,0,방화,2025-05-29 07:42:10,2025-05-29 07:42:23,0.21666666666666667
5028,5,UP,충정로,0,방화,2025-05-29 07:41:10,2025-05-29 07:42:23,1.2166666666666666
3050,3,UP,대곡,0,대화,2025-05-29 07:43:00,2025-05-29 07:42:24,-0.6
3080,3,UP,도곡,0,대화,2025-05-29 07:41:30,2025-05-29 07:42:25,0.9166666666666666
3084,3,UP,일원,0,대화,2025-05-29 07:42:00,2025-05-29 07:42:26,0.43333333333333335
4019,4,DOWN,사당,0,사당,2025-05-29 07:40:00,2025-05-29 07:42:26,2.433333333333333
7054,7,UP,광명사거리,0,도봉산,2025-05-29 07:41:50,2025-05-29 07:42:26,0.6
7040,7,UP,고속터미널,0,도봉산,2025-05-29 07:42:10,2025-05-29 07:42:26,0.26666666666666666
4538,4,UP,신길온천,0,불암산,2025-05-29 07:39:30,2025-05-29 07:42:28,2.966666666666667
4510,4,UP,불암산,0,불암산,2025-05-29 07:39:00,2025-05-29 07:42:28,3.466666666666667
4514,4,UP,수유,0,불암산,2025-05-29 07:45:00,2025-05-29 07:42:28,-2.533333333333333
4519,4,DOWN,상록수,0,오이도,2025-05-29 07:39:00,2025-05-29 07:42:30,3.5
4306,4,UP,서울,0,불암산,2025-05-29 07:41:30,2025-05-29 07:42:30,1.0
3053,3,DOWN,불광,0,수서,2025-05-29 07:42:00,2025-05-29 07:42:31,0.5166666666666667
6,1,UP,동두천중앙,0,동두천,2025-05-29 07:42:30,2025-05-29 07:42:31,0.016666666666666666
47,1,DOWN,녹천,0,부평,2025-05-29 07:42:30,2025-05-29 07:42:33,0.05
8037,8,DOWN,잠실,0,모란,2025-05-29 07:51:20,2025-05-29 07:42:36,-8.733333333333333
30,1,UP,소사,0,의정부,2025-05-29 07:40:00,2025-05-29 07:42:36,2.6
3046,3,UP,정발산,0,대화,2025-05-29 07:40:30,2025-05-29 07:42:36,2.1
31,1,DOWN,부평,0,인천,2025-05-29 07:42:30,2025-05-29 07:42:37,0.11666666666666667
3044,3,UP,대화,0,대화,2025-05-29 07:41:30,2025-05-29 07:42:37,1.1166666666666667
4515,4,DOWN,오이도,0,오이도,2025-05-29 07:41:00,2025-05-29 07:42:37,1.6166666666666667
1028,1,UP,역곡,1,용산,2025-05-29 07:43:00,2025-05-29 07:42:40,-0.3333333333333333
32,1,UP,백운,0,양주,2025-05-29 07:41:30,2025-05-29 07:42:41,1.1833333333333333
33,1,DOWN,부천,0,인천,2025-05-29 07:41:00,2025-05-29 07:42:43,1.7166666666666666
4536,4,UP,고잔,0,불암산,2025-05-29 07:42:00,2025-05-29 07:42:43,0.7166666666666667
22,1,UP,용산,0,의정부,2025-05-29 07:41:00,2025-05-29 07:42:44,1.7333333333333334
3031,3,DOWN,양재,0,오금,2025-05-29 07:41:00,2025-05-29 07:42:45,1.75
413,1,DOWN,화서,0,서동탄,2025-05-29 07:38:30,2025-05-29 07:42:45,4.25
7028,7,UP,공릉(서울산업대입구),0,도봉산,2025-05-29 07:42:10,2025-05-29 07:42:46,0.6
3037,3,DOWN,옥수,0,오금,2025-05-29 07:38:00,2025-05-29 07:42:46,4.766666666666667
7036,7,UP,청담,0,도봉산,2025-05-29 07:41:00,2025-05-29 07:42:46,1.7666666666666666
3041,3,DOWN,동대입구,0,오금,2025-05-29 07:41:30,2025-05-29 07:42:46,1.2666666666666666
3043,3,DOWN,을지로3가,0,오금,2025-05-29 07:41:30,2025-05-29 07:42:47,1.2833333333333334
3047,3,DOWN,경복궁,0,수서,2025-05-29 07:42:00,2025-05-29 07:42:47,0.7833333333333333
4023,4,DOWN,충무로,0,사당,2025-05-29 07:36:30,2025-05-29 07:42:49,6.316666666666666
4533,4,DOWN,동대문역사문화공원,0,오이도,2025-05-29 07:37:00,2025-05-29 07:42:49,5.816666666666666
9035,9,DOWN,둔촌오륜,0,개화,2025-05-29 07:43:25,2025-05-29 07:42:50,-0.5833333333333334
4305,4,DOWN,성신여대입구,0,안산,2025-05-29 07:42:00,2025-05-29 07:42:50,0.8333333333333334
4031,4,DOWN,노원,0,사당,2025-05-29 07:39:30,2025-05-29 07:42:51,3.35
4307,4,DOWN,상계,0,안산,2025-05-29 07:40:30,2025-05-29 07:42:51,2.35
1604,1,UP,송내,1,동두천,2025-05-29 07:41:30,2025-05-29 07:42:52,1.3666666666666667
625,1,DOWN,종각,0,신창,2025-05-29 07:42:00,2025-05-29 07:42:52,0.8666666666666667
1906,1,UP,두정,1,청량리,2025-05-29 07:43:30,2025-05-29 07:42:52,-0.6333333333333333
43,1,DOWN,종로5가,0,인천,2025-05-29 07:41:30,2025-05-29 07:42:55,1.4166666666666667
51,1,DOWN,가능,0,인천,2025-05-29 07:40:00,2025-05-29 07:42:55,2.9166666666666665
3058,3,UP,연신내,0,대화,2025-05-29 07:41:30,2025-05-29 07:42:56,1.4333333333333333
4521,4,DOWN,대야미,0,오이도,2025-05-29 07:41:00,2025-05-29 07:42:56,1.9333333333333333
616,1,UP,지제,0,광운대,2025-05-29 07:42:30,2025-05-29 07:42:56,0.43333333333333335
18,1,UP,신설동,0,동두천,2025-05-29 07:42:30,2025-05-29 07:42:57,0.45
7059,7,DOWN,고속터미널,0,석남,2025-05-29 07:42:00,2025-05-29 07:42:57,0.95
7051,7,DOWN,신풍,0,석남,2025-05-29 07:39:00,2025-05-29 07:42:57,3.95
8056,8,UP,송파,0,별내,2025-05-29 07:52:00,2025-05-29 07:42:58,-9.033333333333333
414,1,UP,종로3가,0,청량리,2025-05-29 07:39:30,2025-05-29 07:42:59,3.4833333333333334
419,1,DOWN,영등포,0,병점,2025-05-29 07:41:30,2025-05-29 07:43:02,1.5333333333333334
6049,6,DOWN,역촌,0,봉화산,2025-05-29 07:42:40,2025-05-29 07:43:03,0.38333333333333336
5526,5,UP,강동,0,방화,2025-05-29 07:43:10,2025-05-29 07:43:04,-0.1
5524,5,UP,아차산(어린이대공원후문),0,방화,2025-05-29 07:42:40,2025-05-29 07:43:04,0.4
6027,6,DOWN,상월곡(한국과학기술연구원),0,신내,2025-05-29 07:42:30,2025-05-29 07:43:04,0.5666666666666667
5512,5,UP,화곡,0,방화,2025-05-29 07:42:40,2025-05-29 07:43:04,0.4
5044,5,UP,굽은다리(강동구민회관앞),0,방화,2025-05-29 07:43:00,2025-05-29 07:43:04,0.06666666666666667
5520,5,UP,청구,0,방화,2025-05-29 07:42:40,2025-05-29 07:43:04,0.4
5510,5,UP,김포공항,0,방화,2025-05-29 07:42:20,2025-05-29 07:43:04,0.7333333333333333
5528,5,UP,방이,0,방화,2025-05-29 07:43:20,2025-05-29 07:43:04,-0.26666666666666666
5024,5,UP,목동,0,방화,2025-05-29 07:41:50,2025-05-29 07:43:04,1.2333333333333334
5022,5,UP,발산,0,방화,2025-05-29 07:41:10,2025-05-29 07:43:04,1.9
621,1,DOWN,가산디지털단지,0,천안,2025-05-29 07:40:00,2025-05-29 07:43:05,3.0833333333333335
4524,4,UP,경마공원,0,불암산,2025-05-29 07:42:00,2025-05-29 07:43:06,1.1
7048,7,UP,보라매,0,도봉산,2025-05-29 07:43:30,2025-05-29 07:43:07,-0.38333333333333336
1259,1,DOWN,신도림,1,부평,2025-05-29 07:43:00,2025-05-29 07:43:07,0.11666666666666667
7032,7,UP,사가정,0,도봉산,2025-05-29 07:43:20,2025-05-29 07:43:07,-0.21666666666666667
3062,3,UP,무악재,0,대화,2025-05-29 07:42:00,2025-05-29 07:43:07,1.1166666666666667
3066,3,UP,종로3가,0,구파발,2025-05-29 07:41:30,2025-05-29 07:43:07,1.6166666666666667
28,1,UP,개봉,0,동두천,2025-05-29 07:43:00,2025-05-29 07:43:07,0.11666666666666667
27,1,DOWN,동인천,0,인천,2025-05-29 07:42:00,2025-05-29 07:43:07,1.1166666666666667
7050,7,UP,대림,0,도봉산,2025-05-29 07:42:50,2025-05-29 07:43:07,0.2833333333333333
3060,3,UP,녹번,0,대화,2025-05-29 07:42:30,2025-05-29 07:43:07,0.6166666666666667
1905,1,DOWN,신도림,1,천안,2025-05-29 07:40:30,2025-05-29 07:43:08,2.6333333333333333
4516,4,UP,동대문역사문화공원,0,불암산,2025-05-29 07:35:30,2025-05-29 07:43:09,7.65
3078,3,UP,양재,0,대화,2025-05-29 07:42:00,2025-05-29 07:43:09,1.15
4518,4,UP,충무로,0,불암산,2025-05-29 07:40:30,2025-05-29 07:43:09,2.65
3082,3,UP,학여울,0,구파발,2025-05-29 07:42:30,2025-05-29 07:43:10,0.6666666666666666
4520,4,UP,이촌,0,불암산,2025-05-29 07:39:30,2025-05-29 07:43:11,3.683333333333333
12,1,UP,망월사,0,소요산,2025-05-29 07:43:30,2025-05-29 07:43:12,-0.3
3088,3,UP,경찰병원,0,대화,2025-05-29 07:43:00,2025-05-29 07:43:12,0.2
5549,5,DOWN,마곡,0,마천,2025-05-29 07:42:50,2025-05-29 07:43:14,0.4
5541,5,DOWN,서대문,0,마천,2025-05-29 07:42:10,2025-05-29 07:43:14,1.0666666666666667
5033,5,DOWN,우장산,0,하남검단산,2025-05-29 07:42:50,2025-05-29 07:43:14,0.4
5531,5,DOWN,오금,0,마천,2025-05-29 07:43:10,2025-05-29 07:43:14,0.06666666666666667
5547,5,DOWN,까치산,0,마천,2025-05-29 07:42:50,2025-05-29 07:43:14,0.4
5017,5,DOWN,명일,0,하남검단산,2025-05-29 07:42:40,2025-05-29 07:43:14,0.5666666666666667
623,1,DOWN,노량진,0,신창,2025-05-29 07:42:00,2025-05-29 07:43:15,1.25
34,1,UP,주안,0,연천,2025-05-29 07:43:30,2025-05-29 07:43:16,-0.23333333333333334
1254,1,UP,개봉,1,용산,2025-05-29 07:43:30,2025-05-29 07:43:16,-0.23333333333333334
1022,1,UP,용산,1,용산,2025-05-29 07:42:30,2025-05-29 07:43:17,0.7833333333333333
45,1,DOWN,석계,0,인천,2025-05-29 07:42:00,2025-05-29 07:43:17,1.2833333333333334
7037,7,DOWN,상동,0,석남,2025-05-29 07:39:40,2025-05-29 07:43:17,3.6166666666666667
614,1,UP,오산,0,청량리,2025-05-29 07:43:00,2025-05-29 07:43:17,0.2833333333333333
7079,7,DOWN,노원,0,석남,2025-05-29 07:43:20,2025-05-29 07:43:17,-0.05
423,1,DOWN,제기동,0,서동탄,2025-05-29 07:43:00,2025-05-29 07:43:17,0.2833333333333333
7071,7,DOWN,면목,0,석남,2025-05-29 07:43:10,2025-05-29 07:43:17,0.11666666666666667
8058,8,UP,문정,0,별내,2025-05-29 07:53:10,2025-05-29 07:43:20,-9.833333333333334
20,1,UP,시청,0,연천,2025-05-29 07:40:00,2025-05-29 07:43:20,3.3333333333333335
4525,4,DOWN,과천,0,오이도,2025-05-29 07:41:30,2025-05-29 07:43:24,1.9
4517,4,DOWN,안산,0,오이도,2025-05-29 07:41:30,2025-05-29 07:43:25,1.9166666666666667
6035,6,DOWN,효창공원앞,0,신내,2025-05-29 07:42:30,2025-05-29 07:43:26,0.9333333333333333
6041,6,DOWN,월드컵경기장(성산),0,봉화산,2025-05-29 07:43:30,2025-05-29 07:43:26,-0.06666666666666667
6043,6,DOWN,증산(명지대앞),0,봉화산,2025-05-29 07:43:30,2025-05-29 07:43:26,-0.06666666666666667
7046,7,UP,장승배기,0,장암,2025-05-29 07:43:30,2025-05-29 07:43:27,-0.05
7052,7,UP,가산디지털단지,0,장암,2025-05-29 07:42:50,2025-05-29 07:43:27,0.6166666666666667
7044,7,UP,숭실대입구(살피재),0,도봉산,2025-05-29 07:42:00,2025-05-29 07:43:27,1.45
7068,7,UP,산곡,0,도봉산,2025-05-29 07:43:30,2025-05-29 07:43:27,-0.05
7038,7,UP,학동,0,장암,2025-05-29 07:42:40,2025-05-29 07:43:27,0.7833333333333333
4301,4,DOWN,평촌,0,안산,2025-05-29 07:41:30,2025-05-29 07:43:28,1.9666666666666666
4531,4,DOWN,회현,0,오이도,2025-05-29 07:36:30,2025-05-29 07:43:29,6.983333333333333
3029,3,DOWN,학여울,0,오금,2025-05-29 07:43:00,2025-05-29 07:43:30,0.5
4029,4,DOWN,미아사거리,0,사당,2025-05-29 07:41:00,2025-05-29 07:43:30,2.5
4027,4,DOWN,길음,0,사당,2025-05-29 07:36:30,2025-05-29 07:43:30,7.0
3039,3,DOWN,금호,0,오금,2025-05-29 07:40:30,2025-05-29 07:43:31,3.0166666666666666
3035,3,DOWN,잠원,0,오금,2025-05-29 07:41:00,2025-05-29 07:43:31,2.5166666666666666
970,1,UP,덕정,0,동두천,2025-05-29 07:43:30,2025-05-29 07:43:32,0.03333333333333333
3051,3,DOWN,홍제,0,오금,2025-05-29 07:43:00,2025-05-29 07:43:33,0.55
5027,5,DOWN,애오개,0,하남검단산,2025-05-29 07:43:50,2025-05-29 07:43:34,-0.26666666666666666
5535,5,DOWN,장한평,0,마천,2025-05-29 07:43:00,2025-05-29 07:43:34,0.5666666666666667
5025,5,DOWN,을지로4가,0,하남검단산,2025-05-29 07:44:00,2025-05-29 07:43:34,-0.43333333333333335
5021,5,DOWN,아차산(어린이대공원후문),0,하남검단산,2025-05-29 07:42:20,2025-05-29 07:43:34,1.2333333333333334
5029,5,DOWN,신길,0,하남검단산,2025-05-29 07:42:40,2025-05-29 07:43:34,0.9
5551,5,DOWN,개화산,0,마천,2025-05-29 07:43:30,2025-05-29 07:43:34,0.06666666666666667
8054,8,UP,잠실,0,별내,2025-05-29 07:51:20,2025-05-29 07:43:34,-7.766666666666667
4303,4,DOWN,총신대입구(이수),0,안산,2025-05-29 07:41:00,2025-05-29 07:43:37,2.6166666666666667
7067,7,DOWN,군자(능동),0,석남,2025-05-29 07:42:10,2025-05-29 07:43:38,1.4666666666666666
7077,7,DOWN,하계,0,온수,2025-05-29 07:43:20,2025-05-29 07:43:38,0.3
7083,7,DOWN,도봉산,0,석남,2025-05-29 07:43:30,2025-05-29 07:43:38,0.13333333333333333
7055,7,DOWN,숭실대입구(살피재),0,석남,2025-05-29 07:41:20,2025-05-29 07:43:38,2.3
7053,7,DOWN,신대방삼거리,0,석남,2025-05-29 07:41:30,2025-05-29 07:43:38,2.1333333333333333
7039,7,DOWN,부천시청,0,석남,2025-05-29 07:41:00,2025-05-29 07:43:38,2.6333333333333333
7049,7,DOWN,철산,0,석남,2025-05-29 07:41:50,2025-05-29 07:43:38,1.8
8044,8,UP,다산,0,별내,2025-05-29 07:50:20,2025-05-29 07:43:39,-6.683333333333334
613,1,DOWN,지제,0,천안,2025-05-29 07:42:00,2025-05-29 07:43:39,1.65
1024,1,UP,신길,1,용산,2025-05-29 07:43:00,2025-05-29 07:43:40,0.6666666666666666
1047,1,DOWN,노량진,1,동인천,2025-05-29 07:43:00,2025-05-29 07:43:42,0.7
8050,8,UP,암사,0,별내,2025-05-29 07:50:20,2025-05-29 07:43:43,-6.616666666666666
5038,5,UP,장한평,0,방화,2025-05-29 07:43:10,2025-05-29 07:43:45,0.5833333333333334
5026,5,UP,여의도,0,방화,2025-05-29 07:41:10,2025-05-29 07:43:45,2.5833333333333335
49,1,DOWN,도봉,0,인천,2025-05-29 07:42:30,2025-05-29 07:43:47,1.2833333333333334
7026,7,UP,마들,0,장암,2025-05-29 07:43:10,2025-05-29 07:43:48,0.6333333333333333
6047,6,DOWN,연신내,0,봉화산,2025-05-29 07:44:30,2025-05-29 07:43:48,-0.7
7034,7,UP,군자(능동),0,장암,2025-05-29 07:43:20,2025-05-29 07:43:48,0.4666666666666667
8033,8,DOWN,복정,0,모란,2025-05-29 07:53:20,2025-05-29 07:43:49,-9.516666666666667
604,1,UP,동묘앞,0,광운대,2025-05-29 07:36:30,2025-05-29 07:43:49,7.316666666666666
6029,6,DOWN,안암(고대병원앞),0,봉화산,2025-05-29 07:44:00,2025-05-29 07:43:49,-0.18333333333333332
410,1,UP,광운대,0,광운대,2025-05-29 07:41:00,2025-05-29 07:43:50,2.8333333333333335
4523,4,DOWN,산본,0,오이도,2025-05-29 07:43:30,2025-05-29 07:43:51,0.35
3061,3,DOWN,원흥,0,수서,2025-05-29 07:43:30,2025-05-29 07:43:51,0.35
3068,3,UP,충무로,0,대화,2025-05-29 07:42:30,2025-05-29 07:43:53,1.3833333333333333
5015,5,DOWN,하남풍산,0,하남검단산,2025-05-29 07:42:20,2025-05-29 07:43:53,1.55
1039,1,DOWN,역곡,1,동인천,2025-05-29 07:44:00,2025-05-29 07:43:53,-0.11666666666666667
1026,1,UP,구로,1,용산,2025-05-29 07:42:00,2025-05-29 07:43:54,1.9
3070,3,UP,금호,0,구파발,2025-05-29 07:42:30,2025-05-29 07:43:54,1.4
3076,3,UP,고속터미널,0,대화,2025-05-29 07:44:00,2025-05-29 07:43:54,-0.1
3074,3,UP,신사,0,구파발,2025-05-29 07:44:00,2025-05-29 07:43:54,-0.1
3080,3,UP,매봉,0,대화,2025-05-29 07:43:30,2025-05-29 07:43:55,0.4166666666666667
801,1,DOWN,회룡,0,구로,2025-05-29 07:42:00,2025-05-29 07:43:55,1.9166666666666667
3084,3,UP,대청,0,대화,2025-05-29 07:44:00,2025-05-29 07:43:56,-0.06666666666666667
418,1,UP,신도림,0,광운대,2025-05-29 07:41:00,2025-05-29 07:43:57,2.95
617,1,DOWN,성균관대,0,천안,2025-05-29 07:43:30,2025-05-29 07:43:57,0.45
7061,7,DOWN,논현,0,석남,2025-05-29 07:43:20,2025-05-29 07:43:58,0.6333333333333333
7031,7,DOWN,석남,0,석남,2025-05-29 07:40:30,2025-05-29 07:43:58,3.466666666666667
7705,7,DOWN,마들,0,온수,2025-05-29 07:43:50,2025-05-29 07:43:58,0.13333333333333333
7073,7,DOWN,중화,0,온수,2025-05-29 07:43:00,2025-05-29 07:43:58,0.9666666666666667
7041,7,DOWN,신중동,0,석남,2025-05-29 07:43:10,2025-05-29 07:43:58,0.8
7075,7,DOWN,태릉입구,0,석남,2025-05-29 07:43:20,2025-05-29 07:43:58,0.6333333333333333
7057,7,DOWN,남성,0,석남,2025-05-29 07:43:50,2025-05-29 07:43:58,0.13333333333333333
7035,7,DOWN,굴포천,0,석남,2025-05-29 07:39:40,2025-05-29 07:43:58,4.3
3055,3,DOWN,연신내,0,오금,2025-05-29 07:44:00,2025-05-29 07:43:59,-0.016666666666666666
5048,5,UP,강일,0,강동,2025-05-29 07:43:40,2025-05-29 07:44:01,0.35
8046,8,UP,동구릉,0,별내,2025-05-29 07:52:00,2025-05-29 07:44:03,-7.95
8052,8,UP,천호(풍납토성),0,별내,2025-05-29 07:53:00,2025-05-29 07:44:06,-8.9
35,1,DOWN,역곡,0,인천,2025-05-29 07:44:00,2025-05-29 07:44:07,0.11666666666666667
7042,7,UP,내방,0,장암,2025-05-29 07:44:00,2025-05-29 07:44:08,0.13333333333333333
7062,7,UP,신중동,0,도봉산,2025-05-29 07:43:50,2025-05-29 07:44:08,0.3
7030,7,UP,중화,0,장암,2025-05-29 07:42:40,2025-05-29 07:44:08,1.4666666666666666
7060,7,UP,부천종합운동장,0,도봉산,2025-05-29 07:43:30,2025-05-29 07:44:08,0.6333333333333333
7056,7,UP,천왕,0,도봉산,2025-05-29 07:43:20,2025-05-29 07:44:08,0.8
7066,7,UP,굴포천,0,도봉산,2025-05-29 07:44:20,2025-05-29 07:44:09,-0.18333333333333332
4529,4,DOWN,이촌,0,오이도,2025-05-29 07:41:30,2025-05-29 07:44:09,2.65
4023,4,DOWN,명동,0,사당,2025-05-29 07:38:00,2025-05-29 07:44:09,6.15
4021,4,DOWN,동작,0,사당,2025-05-29 07:42:00,2025-05-29 07:44:09,2.15
4537,4,DOWN,수유,0,오이도,2025-05-29 07:39:30,2025-05-29 07:44:10,4.666666666666667
6033,6,DOWN,이태원,0,봉화산,2025-05-29 07:42:30,2025-05-29 07:44:11,1.6833333333333333
4539,4,DOWN,쌍문,0,오이도,2025-05-29 07:41:00,2025-05-29 07:44:11,3.183333333333333
6031,6,DOWN,신당,0,신내,2025-05-29 07:44:10,2025-05-29 07:44:11,0.016666666666666666
4031,4,DOWN,창동,0,사당,2025-05-29 07:41:30,2025-05-29 07:44:11,2.683333333333333
6039,6,DOWN,망원,0,신내,2025-05-29 07:43:30,2025-05-29 07:44:11,0.6833333333333333
